jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,nama_usaha,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
5.0,2.0,29.0,3929801.0,20806312.0,4.0,130.0,1.0,2005.0,16876511.0,93000000.0,130.0,UD. Kiki Suryaatmaja,1,0,10
2.0,88.0,29.0,3746904.0,2956546.0,2.0,790.0,1.0,2011.0,-790358.0,351000000.0,790.0,UD. Uchie Kelana,1,0,10
5.0,17.0,71.0,6156293.0,5175684.0,3.0,733.0,1.0,2005.0,-980609.0,264000000.0,733.0,UD. Yessi Suryaatmaja,1,1,11
1.0,41.0,75.0,1676402.0,16118302.0,4.0,194.0,1.0,2012.0,14441900.0,348000000.0,194.0,UD. Pipit Maju,0,0,0
2.0,31.0,73.0,7417755.0,48152003.0,3.0,749.0,1.0,2006.0,40734248.0,312000000.0,749.0,UD. Berlian Suryaputra,1,1,11
4.0,49.0,70.0,7946744.0,22431495.0,0.0,782.0,1.0,2005.0,14484751.0,357000000.0,782.0,UD. Vidi Anggrek Tari,1,1,11
2.0,48.0,38.0,5545054.0,29571536.0,1.0,804.0,1.0,2021.0,24026482.0,258000000.0,804.0,UD. Alif Gunawan,0,1,1
2.0,2.0,16.0,5515668.0,49034197.0,3.0,480.0,0.0,2004.0,43518529.0,54000000.0,480.0,UD. Melati Maju,1,1,11
2.0,71.0,95.0,1462137.0,29517029.0,1.0,276.0,1.0,2015.0,28054892.0,498000000.0,276.0,UD. Hilmi Permai,0,0,0
4.0,4.0,68.0,7756861.0,41639191.0,2.0,556.0,1.0,2021.0,33882330.0,216000000.0,258.0,UD. Jojo Anggrek,0,1,1
2.0,56.0,84.0,7441333.0,29485918.0,0.0,475.0,0.0,2002.0,22044585.0,420000000.0,475.0,UD. Yumna Wibawa Tania,1,1,11
1.0,83.0,94.0,9374601.0,28188016.0,2.0,373.0,1.0,2015.0,18813415.0,531000000.0,373.0,UD. Lutfi Merdeka Budi,0,1,1
2.0,43.0,51.0,1989270.0,23564787.0,4.0,318.0,0.0,2010.4,21575517.0,282000000.0,318.0,UD. Guntur Suryaputra,1,0,10
5.0,24.0,78.0,2187841.0,33000880.0,1.0,515.0,1.0,2021.0,30813039.0,306000000.0,515.0,UD. Niken Purnama Elok,0,0,0
4.0,69.0,12.0,8987074.0,30032813.0,2.0,460.0,0.0,2018.0,21045739.0,243000000.0,460.0,UD. Taufan Baruna,0,1,1
2.0,91.0,6.0,5174429.0,45201176.0,1.0,296.0,0.0,2023.0,40026747.0,291000000.0,296.0,UD. Livia Prajurit,0,0,0
5.0,22.0,87.0,7887662.0,27341925.0,4.0,884.0,1.0,2000.0,20562445.2,327000000.0,884.0,UD. Febri Prajurit,1,1,11
1.0,87.0,67.0,5938758.0,27977270.0,4.0,408.0,1.0,2000.0,22038512.0,462000000.0,408.0,UD. Marwan Wijaya Wenda,1,1,11
1.0,9.0,59.0,1949422.0,19237180.0,1.0,236.0,0.0,2020.0,17287758.0,204000000.0,236.0,UD. Alif Kencana,0,0,0
1.0,9.0,82.0,4040507.0,20960931.0,0.0,752.0,0.0,2019.0,16920424.0,273000000.0,752.0,UD. Livia Elok,0,0,0
1.0,32.0,45.0,6234411.0,8238166.0,1.0,271.0,0.0,2006.0,2003755.0,231000000.0,271.0,UD. Bagir Sumringah,1,1,11
1.0,72.0,34.0,7614946.0,11322259.0,1.0,230.0,0.0,2014.0,3707313.0,318000000.0,230.0,UD. Romi Agung,0,1,1
4.0,17.0,28.0,5678633.0,48905773.0,2.0,868.0,1.0,2017.0,43227140.0,135000000.0,868.0,UD. Nibras Karya,0,1,1
5.0,66.0,99.0,943235.0,24673114.0,1.0,997.0,0.0,2010.0,23729879.0,495000000.0,997.0,UD. Dani Jatiwangi,1,0,10
1.0,96.0,33.0,2774094.0,35902004.0,0.0,908.0,0.0,2001.0,33127910.0,387000000.0,908.0,UD. Taufik Damai Yaniar,1,0,10
5.0,73.0,7.0,1046285.0,30216397.0,0.0,160.0,1.0,2005.0,29170112.0,240000000.0,160.0,UD. Bella Sulaksana,1,0,10
5.0,26.0,65.0,9219604.0,11813543.0,1.0,867.0,1.0,2017.0,2593939.0,273000000.0,867.0,UD. Rizki Segar,0,1,1
2.0,34.0,3.0,1264955.0,35566124.0,3.0,36.0,0.0,2004.0,34301169.0,111000000.0,36.0,UD. Khalid Bersemi,1,0,10
1.0,61.0,65.0,662577.0,17892155.0,1.0,643.0,0.0,2007.0,17229578.0,378000000.0,643.0,UD. Ucup Jayabaya Yumna,1,0,10
4.0,17.0,93.0,4299352.0,46906701.0,2.0,655.0,0.0,2008.0,42607349.0,330000000.0,655.0,UD. Livia Sukadarma,1,0,10
2.0,6.0,56.0,6793868.0,24284395.0,3.0,682.0,1.0,2011.0,17490527.0,186000000.0,682.0,UD. Sella Makmur Uci,1,1,11
2.0,77.6,92.0,4732114.0,7383640.0,4.0,855.0,0.0,2001.0,2651526.0,486000000.0,855.0,UD. Karim Suryaputra,1,0,10
4.0,85.0,3.0,8598763.0,1386236.0,4.0,893.0,0.0,2010.0,-7212527.0,264000000.0,893.0,UD. Ismail Sulaksana Uti,1,1,11
4.0,9.0,84.0,1971879.0,9170471.0,3.0,524.0,0.0,2018.0,7198592.0,279000000.0,524.0,UD. Uli Puri,0,0,0
1.0,26.0,72.0,9585799.0,21764874.0,1.0,924.0,1.0,2002.0,12179075.0,294000000.0,924.0,UD. Rangga Panuluh,1,1,11
2.0,67.0,65.0,7994248.0,35519091.0,4.0,625.0,1.0,2013.0,27524843.0,396000000.0,625.0,UD. Indira Makmur,0,1,1
2.0,75.0,19.0,5897746.0,34389195.0,2.0,412.0,1.0,2017.0,28491449.0,282000000.0,412.0,UD. Tari Wiyata,0,1,1
2.0,66.0,96.0,7440406.0,46346297.0,4.0,420.0,0.0,2021.0,38905891.0,486000000.0,420.0,UD. Kirana Lestari Kanza,0,1,1
2.0,54.0,54.0,5613819.0,37304864.0,2.0,955.0,0.0,2006.0,31691045.0,324000000.0,955.0,UD. Khayla Sumringah,1,1,11
2.0,47.0,5.0,2644299.0,18445331.0,3.0,942.0,0.0,2000.0,15801032.0,156000000.0,942.0,UD. Rendi Asri Yumna,1,0,10
2.0,66.0,28.0,6423376.0,8586549.0,2.0,451.0,1.0,2003.0,2163173.0,282000000.0,451.0,UD. Fani Tunggul,1,1,11
5.0,88.0,79.0,8537442.0,46231521.0,0.0,508.0,0.0,2014.0,37694079.0,501000000.0,508.0,UD. Grego Tunggul,0,1,1
1.0,25.0,99.0,4552314.0,24827222.0,0.0,947.0,0.0,2017.0,20274908.0,372000000.0,947.0,UD. Lidya Wirajaya,0,0,0
2.0,39.0,4.0,4163917.0,28457532.0,0.0,825.0,1.0,2000.0,24293615.0,129000000.0,825.0,UD. Tami Tirta,1,0,10
4.0,70.0,36.0,8222053.0,9553362.0,0.0,828.0,0.0,2007.0,1331309.0,318000000.0,828.0,UD. Halim Sakti,1,1,11
1.0,45.0,8.0,9875133.0,39770807.0,3.0,625.0,0.0,2014.0,29895674.0,159000000.0,625.0,UD. Laras Raharja,0,1,1
5.0,97.0,95.0,8061124.0,43467043.0,2.0,370.0,1.0,2013.0,35405919.0,576000000.0,370.0,UD. Lintang Sanjaya,0,1,1
1.0,73.0,50.6,5165178.0,11655736.0,1.0,971.0,0.0,2023.0,6490558.0,327000000.0,971.0,UD. Yudi Jatiwangi,0,1,1
2.0,66.0,97.0,8604556.0,9745216.0,0.0,438.0,0.0,2019.0,1140660.0,489000000.0,438.0,UD. Zidan Madusari,0,1,1
4.0,91.0,38.0,7244936.0,24035337.0,0.0,279.0,1.0,2005.0,16790401.0,387000000.0,279.0,UD. Anang Binasena Hanafi,1,1,11
5.0,10.0,62.0,9285710.0,27844797.0,4.0,186.0,1.0,2011.0,18559087.0,216000000.0,186.0,UD. Naila Nirwasita,1,1,11
2.0,50.0,56.0,2884861.0,14527172.0,0.0,65.0,0.4,2003.0,11642311.0,318000000.0,65.0,UD. Fatiah Wetan Kevin,1,0,10
5.0,31.0,39.0,6312509.0,32793336.0,1.0,933.0,1.0,2015.0,26480827.0,210000000.0,933.0,UD. Kevin Sakti Lukita,0,1,1
1.0,71.0,92.0,5528711.0,37127893.0,1.0,835.0,0.0,2007.0,31599182.0,489000000.0,835.0,UD. Lukita Sangga Khayla,1,1,11
2.0,19.0,63.0,7913192.0,21764929.0,4.0,147.0,1.0,2021.0,13851737.0,246000000.0,147.0,UD. Jasmine Saputranegara,0,1,1
1.0,4.0,94.0,3469956.0,17391624.0,3.0,776.0,0.0,2008.0,13921668.0,294000000.0,776.0,UD. Lina Resaputra,1,0,10
1.0,40.0,2.0,3527004.0,39087403.0,3.0,175.0,0.0,2022.0,35560399.0,126000000.0,175.0,UD. Fitri Sejahtera,0,0,0
1.0,12.0,42.0,1706655.0,25446342.0,2.0,165.0,0.0,2006.0,23739687.0,162000000.0,165.0,UD. Lina Anggrek,1,0,10
2.0,74.0,24.0,8546313.0,17619375.0,1.0,534.0,1.0,2022.0,9073062.0,294000000.0,534.0,UD. Bagir Lintang,0,1,1
2.0,97.0,54.0,4272993.0,12436308.0,1.0,514.0,1.0,2003.0,8163315.0,250200000.0,514.0,UD. Miko Raharja,1,0,10
4.0,2.0,26.8,3861898.0,31113094.0,0.0,485.0,0.0,2006.0,27251196.0,111000000.0,485.0,UD. Eren Siang Gadis,1,0,10
1.0,14.0,57.0,2261642.0,32927866.0,0.0,246.0,1.0,2008.0,30666224.0,213000000.0,246.0,UD. Putri Wetan,1,0,10
2.0,96.0,76.0,9020968.0,48345416.0,0.0,264.0,1.0,2019.0,39324448.0,516000000.0,264.0,UD. Ovan Sanjaya,0,1,1
1.0,55.0,18.0,7395508.0,28291767.0,2.0,922.0,1.0,2024.0,20896259.0,219000000.0,922.0,UD. Prita Mahkota Raka,0,1,1
2.0,42.0,58.0,7523723.0,26261991.0,1.0,904.0,0.0,2016.0,18738268.0,300000000.0,904.0,UD. Khalid Jagad,0,1,1
4.0,73.0,15.0,5450704.0,5797000.0,0.0,718.0,0.0,2018.0,346296.0,264000000.0,718.0,UD. Olivia Agung,0,1,1
2.0,66.0,93.0,5573732.0,29697520.0,0.0,696.0,1.0,2016.0,24123788.0,477000000.0,696.0,UD. Galih Panuluh,0,1,1
1.0,45.0,98.0,6709803.0,47445963.0,1.0,462.0,0.0,2018.0,40736160.0,429000000.0,462.0,UD. Satria Padi Najwa,0,1,1
4.0,47.0,1.0,2151604.0,31684771.0,0.0,284.0,0.0,2015.0,29533167.0,144000000.0,284.0,UD. Umi Kamajaya,0,0,0
4.0,77.0,64.0,6830172.0,31060104.0,4.0,235.0,0.0,2020.0,24229932.0,423000000.0,235.0,UD. Wito Terang,0,1,1
2.0,96.0,58.0,1017743.0,34075824.0,4.0,754.0,0.0,2020.0,33058081.0,462000000.0,566.6,UD. Gema Gatra,0,0,0
1.0,96.0,47.0,3110982.0,23723145.0,3.0,628.0,0.0,2012.0,20612163.0,429000000.0,494.8,UD. Mika Sukarela,1,0,10
1.0,35.0,2.0,2355943.0,4780331.0,1.0,944.0,0.0,2004.0,2424388.0,111000000.0,944.0,UD. Gisel Prawira,1,0,10
1.0,22.0,25.0,7304757.0,27601232.0,4.0,392.0,1.0,2016.0,20296475.0,141000000.0,392.0,UD. Berlian Darma,0,1,1
2.0,54.0,91.0,3335150.0,23248165.0,1.0,201.0,1.0,2019.0,19913015.0,435000000.0,201.0,UD. Utha Ratu,0,0,0
2.0,54.0,90.0,7320904.0,44114755.0,2.0,360.0,0.0,2021.0,36793851.0,432000000.0,360.0,UD. Lutfi Wijaya Yusuf,0,1,1
1.0,53.0,13.0,2471412.0,42163327.0,1.0,418.0,1.0,2004.0,39691915.0,198000000.0,418.0,UD. Eren Kayastha,1,0,10
4.0,64.0,23.0,5990802.0,8107888.0,3.0,828.0,0.0,2019.0,2117086.0,261000000.0,828.0,UD. Rian Sejahtera,0,1,1
1.0,90.0,34.0,5813996.0,1689647.0,3.0,202.0,0.0,2016.0,-4124349.0,372000000.0,202.0,UD. Yusuf Panembahan,0,1,1
5.0,50.0,97.0,4844966.0,6489255.0,2.0,635.0,0.0,2020.0,1644289.0,441000000.0,635.0,UD. Yasir Mandala,0,0,0
4.0,31.0,87.0,7497336.0,44945480.0,1.0,223.0,0.0,2012.0,37448144.0,354000000.0,223.0,UD. Salsa Wisnu,0,1,1
5.0,84.0,5.0,4061504.0,47389791.0,1.0,431.0,1.0,2010.0,43328287.0,267000000.0,431.0,UD. Kirana Makmur Wulan,1,0,10
4.0,19.0,61.0,9069346.0,30328805.0,4.0,249.0,1.0,2010.0,21259459.0,240000000.0,249.0,UD. Zulkarnaen Mayang,1,1,11
4.0,90.0,94.0,7200582.0,4740701.0,4.0,614.0,1.0,2017.0,-2459881.0,552000000.0,614.0,UD. Nayla Widjaja,0,1,1
5.0,35.0,92.0,2281087.0,42215276.0,3.0,971.0,0.0,2003.0,39934189.0,381000000.0,971.0,UD. Yuli Tirtaatmaja,1,0,10
5.0,31.0,35.0,9794755.0,19581873.0,1.0,114.0,0.0,2003.0,9787118.0,198000000.0,114.0,UD. Yudi Cinta,1,1,11
5.0,56.0,28.0,3536148.0,40453596.0,0.0,371.0,0.0,2007.0,36917448.0,252000000.0,371.0,UD. Rangga Hilir Kurnia,1,0,10
4.0,28.0,12.0,6271763.0,23087387.0,4.0,743.0,1.0,2006.8,16815624.0,120000000.0,743.0,UD. Yuli Wiratama,1,1,11
1.0,45.0,7.0,3354337.0,12773077.0,1.0,410.0,1.0,2001.0,9418740.0,156000000.0,410.0,UD. Uchie Naraya Cinta,1,0,10
4.0,86.0,14.0,1331199.0,42236176.0,2.0,173.0,1.0,2004.0,40904977.0,300000000.0,173.0,UD. Ismail Wiyata,1,0,10
1.0,34.0,32.0,6144589.0,30397631.0,4.0,701.0,0.0,2018.0,24253042.0,198000000.0,701.0,UD. Elsa Prima,0,1,1
2.0,78.0,88.0,9211685.0,26544208.0,3.0,791.0,0.0,2004.0,17332523.0,498000000.0,791.0,UD. Qisha Terang,1,1,11
2.0,73.0,15.0,6722647.0,49338800.0,3.0,794.0,0.0,2001.0,42616153.0,264000000.0,794.0,UD. Indah Madya,1,1,11
2.0,51.0,84.0,714292.0,22993596.0,3.0,549.0,0.0,2003.0,22279304.0,405000000.0,549.0,UD. Viona Karya Jordi,1,0,10
4.0,14.0,51.0,8492399.0,41836149.0,3.0,126.0,0.0,2024.0,33343750.0,195000000.0,126.0,UD. Dea Dharma Niken,0,1,1
1.0,46.4,80.0,9131065.0,5489375.0,1.0,911.0,1.0,2013.0,-3641690.0,504000000.0,911.0,UD. Elen Jagadmaya Qais,0,1,1
1.0,80.0,33.0,2049976.0,18423782.0,1.0,402.0,0.0,2006.0,16373806.0,339000000.0,402.0,UD. Pardi Saprahan,1,0,10
4.0,50.0,76.0,8943726.0,21700048.0,4.0,148.0,0.0,2008.0,12756322.0,378000000.0,148.0,UD. Pasha Kusuma,1,1,11
1.0,30.0,33.0,8179189.0,27825547.0,0.0,849.0,0.0,2012.0,19646358.0,189000000.0,849.0,UD. Suci Mayang,1,1,11
1.0,74.0,42.0,1468810.0,21236146.0,3.0,56.0,0.0,2000.0,19767336.0,348000000.0,56.0,UD. Leni Bersemi,1,0,10
4.0,83.0,60.0,4353412.0,10718130.0,0.0,445.0,0.0,2010.0,6364718.0,429000000.0,445.0,UD. Iman Trijaya,1,0,10
5.0,94.0,78.0,3666832.0,16627430.0,3.0,767.0,0.0,2011.0,12960598.0,516000000.0,767.0,UD. Nadia Satria Hana,1,0,10
1.0,15.0,21.0,7227023.0,28404019.0,4.0,800.0,0.0,2022.0,21176996.0,108000000.0,800.0,UD. Vega Bijaksana,0,1,1
4.0,35.0,50.0,8047572.0,8528136.0,2.0,975.0,0.0,2014.0,480564.0,255000000.0,975.0,UD. Hana Cinta,0,1,1
2.0,38.0,3.0,4858500.0,28912856.0,3.0,478.0,1.0,2012.0,24054356.0,123000000.0,478.0,UD. Hilmiyah Berkarya,1,0,10
5.0,10.0,48.0,6953650.0,19227523.0,2.0,730.0,0.0,2019.0,12273873.0,174000000.0,730.0,UD. Mika Arya,0,1,1
5.0,19.0,38.0,3887516.0,16038653.0,3.0,944.0,0.0,2003.0,12151137.0,171000000.0,944.0,UD. Lana Utama,1,0,10
2.0,89.0,86.0,9705107.0,35364940.0,0.0,468.0,0.0,2010.0,25659833.0,525000000.0,468.0,UD. Gracia Kusumajati,1,1,11
4.0,55.0,76.0,1096106.0,12129343.0,3.0,14.0,0.0,2016.0,11033237.0,393000000.0,14.0,UD. Ulya Sangga Pipit,0,0,0
5.0,89.0,71.0,4594560.0,9425756.0,0.0,616.0,1.0,2007.0,4831196.0,480000000.0,616.0,UD. Nara Satria,1,0,10
4.0,41.0,0.0,9041365.0,18873134.0,2.0,89.0,0.0,2022.0,9831769.0,123000000.0,89.0,UD. Bayu Sudharmo,0,1,1
2.0,46.0,40.0,4926357.0,27124007.0,1.0,85.0,0.0,2017.0,22197650.0,258000000.0,85.0,UD. Viera Bintang,0,0,0
2.0,5.0,49.0,7692474.0,29521670.0,2.0,679.0,0.0,2013.0,21829196.0,162000000.0,679.0,UD. Desi Arsana,0,1,1
5.0,34.0,80.0,2751904.0,31299334.0,1.0,930.0,1.0,2013.0,28547430.0,342000000.0,930.0,UD. Salsa Paseban,0,0,0
5.0,7.0,16.0,3667753.0,19960404.0,4.0,213.0,1.0,2023.0,16292651.0,69000000.0,213.0,UD. Ujang Wira,0,0,0
5.0,70.0,7.0,8250300.0,40547144.0,4.0,588.0,0.0,2003.0,32296844.0,231000000.0,588.0,UD. Dewi Sumirat Pardi,1,1,11
1.0,36.0,66.0,7743374.0,38165740.0,4.0,858.0,0.0,2009.0,30422366.0,306000000.0,858.0,UD. Zidanar Wicaksana,1,1,11
2.0,49.0,92.0,3274276.0,13369306.0,4.0,190.0,1.0,2002.0,10095030.0,423000000.0,190.0,UD. Ovan Buana,1,0,10
2.0,15.0,85.0,921834.0,23907220.0,3.0,845.0,1.0,2004.0,22985386.0,300000000.0,845.0,UD. Ghani Jaya Gusti,1,0,10
5.0,8.0,65.0,8629626.0,18124548.0,2.0,79.0,1.0,2020.0,9494922.0,219000000.0,79.0,UD. Wesly Sentosa,0,1,1
5.0,74.0,1.0,2530841.0,3075780.0,0.0,59.0,1.0,2012.0,544939.0,225000000.0,59.0,UD. Sinta Widuri,0,0,0
1.0,84.0,16.0,5519302.0,8277383.0,3.0,633.0,0.0,2019.0,2758081.0,300000000.0,633.0,UD. Lukita Sentosa,0,1,1
1.0,59.0,72.0,3579928.0,14824270.0,3.0,792.0,1.0,2021.0,11244342.0,393000000.0,792.0,UD. Gadis Cempaka,0,0,0
2.0,50.0,32.0,5608963.0,47973516.0,4.0,425.0,0.0,2004.0,42364553.0,246000000.0,425.0,UD. Vega Tengah Zidan,1,1,11
1.0,45.0,92.0,9810643.0,19445920.0,3.0,222.0,0.0,2001.0,9635277.0,411000000.0,222.0,UD. Naufal Satya,1,1,11
5.0,70.0,92.0,1497098.0,44807098.0,0.0,193.0,0.0,2015.0,43310000.0,486000000.0,193.0,UD. Nazar Permai,0,0,0
4.0,11.0,53.0,1508728.0,22316526.0,2.0,961.0,1.0,2006.0,20807798.0,192000000.0,961.0,UD. Wahyu Selaras,1,0,10
5.0,63.0,69.0,4127302.0,43290211.0,4.0,901.0,0.0,2008.0,39162909.0,396000000.0,901.0,UD. Andi Trisula Rendi,1,0,10
2.0,20.0,5.0,4887671.0,39274736.0,4.0,203.0,0.0,2001.0,34387065.0,75000000.0,203.0,UD. Hanafi Tunggul Kevin,1,0,10
2.0,4.0,51.0,4123977.0,46007254.0,0.0,759.0,0.0,2001.0,41883277.0,165000000.0,759.0,UD. Fajar Sarwono,1,0,10
1.0,5.0,44.0,5795646.0,28512737.0,3.0,121.0,1.0,2017.0,22717091.0,147000000.0,121.0,UD. Galang Mayang,0,1,1
6.0,42.0,0.0,8571750.0,28614353.0,0.0,716.0,1.0,2022.0,20042603.0,126000000.0,605.4,UD. Utha Trijaya,0,1,1
2.0,25.0,79.0,1925482.0,35235222.0,1.0,930.0,0.0,2012.0,33309740.0,312000000.0,930.0,UD. Nindy Sangga,1,0,10
2.0,92.0,50.0,2695224.0,43622333.0,2.0,676.0,1.0,2005.0,40927109.0,426000000.0,676.0,UD. Qamar Mandala,1,0,10
2.0,53.0,10.0,8049906.0,38573761.0,2.0,484.0,1.0,2003.0,30523855.0,189000000.0,484.0,UD. Vincent Lingga,1,1,11
4.0,2.0,21.0,4990721.0,26126554.0,0.0,96.0,0.0,2023.0,21135833.0,69000000.0,96.0,UD. Rahmat Adhi,0,0,0
5.0,10.0,33.0,3843311.0,25453534.0,2.0,274.0,0.0,2001.0,21610223.0,129000000.0,274.0,UD. Qais Jayengprana,1,0,10
4.0,86.0,0.0,7590177.0,46291951.0,2.0,966.0,1.0,2005.0,38701774.0,258000000.0,966.0,UD. Livia Panuluh,1,1,11
4.0,24.0,76.0,8843065.0,29876629.0,3.0,557.0,0.0,2012.0,21033564.0,300000000.0,557.0,UD. Krisna Sejahtera,1,1,11
2.0,11.0,48.0,4736458.0,41177732.0,4.0,788.0,0.0,2000.0,36441274.0,177000000.0,788.0,UD. Jordi Sukadarma Eddy,1,0,10
5.0,64.0,48.0,4447993.0,12054224.0,4.0,816.0,0.0,2020.0,7606231.0,336000000.0,816.0,UD. Ulya Naraya,0,0,0
1.0,3.0,41.0,948933.0,16655978.0,4.0,912.0,1.0,2023.0,15707045.0,132000000.0,912.0,UD. Veronika Kusumah,0,0,0
4.0,51.0,91.0,7363632.0,45735633.0,0.0,278.0,0.0,2000.0,38372001.0,426000000.0,278.0,UD. Jojo Tunggal Yessi,1,1,11
4.0,64.0,48.0,719421.0,43837758.0,0.0,976.0,1.0,2001.0,43118337.0,336000000.0,976.0,UD. Silvi Nusa,1,0,10
1.0,69.0,12.0,4396106.0,9896705.0,4.0,566.4,1.0,2016.0,5500599.0,243000000.0,499.0,UD. Khalid Sentosa,0,0,0
5.0,33.0,93.0,3767621.0,15402334.0,1.0,312.0,0.0,2013.0,11634713.0,378000000.0,312.0,UD. Karim Jati,0,0,0
1.0,90.0,99.0,1515354.0,37230206.0,1.0,500.0,0.0,2019.0,35714852.0,567000000.0,500.0,UD. Lina Siang,0,0,0
4.0,15.0,67.0,9433419.0,8903515.0,3.0,598.0,1.0,2008.0,-529904.0,246000000.0,598.0,UD. Zain Satya,1,1,11
1.0,74.0,13.0,3902059.0,14192898.0,0.0,126.0,0.0,2019.0,10290839.0,261000000.0,126.0,UD. Miko Prabawa,0,0,0
5.0,13.0,35.0,2443275.0,3351496.0,4.0,527.0,1.0,2022.0,908221.0,144000000.0,527.0,UD. Yessi Wijaya,0,0,0
5.0,73.0,55.0,4460165.0,26216608.0,1.0,909.0,0.0,2011.0,21756443.0,384000000.0,909.0,UD. Nadia Adhi Aldo,1,0,10
5.0,60.0,86.0,2771994.0,49201755.0,4.0,820.0,1.0,2004.0,46429761.0,438000000.0,820.0,UD. Sella Adiwarna Shinta,1,0,10
4.0,52.0,68.0,9821983.0,27999291.0,2.0,34.0,1.0,2024.0,18177308.0,360000000.0,34.0,UD. Ulfa Jatinagara,0,1,1
5.0,57.0,45.0,4167398.0,41512475.0,1.0,221.0,1.0,2020.0,37345077.0,306000000.0,221.0,UD. Berlian Kayastha Rafa,0,0,0
2.0,62.0,14.0,7499970.0,38950083.2,4.0,338.0,1.0,2005.0,31252597.0,228000000.0,338.0,UD. Halim Abadi,1,1,11
2.0,12.0,86.0,6038457.0,23284177.0,0.0,546.0,0.0,2005.0,17245720.0,294000000.0,546.0,UD. Eren Wisesa Eka,1,1,11
5.0,44.0,7.0,3633415.0,1190922.0,0.0,750.0,0.0,2016.0,-2442493.0,153000000.0,750.0,UD. Weni Kencana,0,0,0
1.0,97.0,55.0,3819166.0,22072644.0,2.0,629.8,0.0,2014.0,18253478.0,456000000.0,594.0,UD. Uchie Sarwono,0,0,0
2.0,96.0,10.0,4874930.0,9183405.0,2.0,306.0,0.0,2018.0,4308475.0,318000000.0,306.0,UD. Elyas Saputra,0,0,0
4.0,54.0,70.0,4403928.0,1818906.0,3.0,629.0,0.0,2017.0,-2585022.0,372000000.0,629.0,UD. Chika Cinta,0,0,0
5.0,32.0,22.0,1915841.0,21229195.0,4.0,644.6,1.0,2022.0,19313354.0,162000000.0,860.0,UD. Santi Wijaya,0,0,0
2.8,61.0,44.0,8024913.0,36767497.0,1.0,917.0,0.0,2019.0,28742584.0,315000000.0,917.0,UD. Widi Purnama,0,1,1
5.0,38.0,44.6,9005652.0,22906632.0,1.0,684.0,0.0,2011.0,13900980.0,192000000.0,684.0,UD. Wenda Anggara,1,1,11
2.0,12.0,30.0,612085.0,43814785.0,1.0,845.0,1.0,2008.0,43202700.0,126000000.0,845.0,UD. Nando Malam Diva,1,0,10
1.0,80.0,46.0,2970163.0,35163016.0,3.0,65.0,0.0,2018.0,32192853.0,378000000.0,379.6,UD. Priska Jayengprana,0,0,0
5.0,72.0,65.0,872665.0,40647598.0,4.0,476.0,0.0,2006.0,39774933.0,411000000.0,476.0,UD. Riyan Sangkala,1,0,10
5.0,12.0,94.0,3047121.0,3704562.0,2.0,827.0,1.0,2014.0,657441.0,318000000.0,827.0,UD. Qamar Bijaksana,0,0,0
2.0,15.0,60.0,1345179.0,31357630.0,3.0,53.0,0.0,2004.0,30012451.0,225000000.0,53.0,UD. Echa Gandewa,1,0,10
1.0,53.0,7.0,4278674.0,13529807.0,2.0,375.0,0.0,2001.0,9251133.0,180000000.0,375.0,UD. Zaki Resmi Khayla,1,0,10
4.0,29.0,64.0,3563943.0,14705408.0,3.0,527.0,0.0,2016.0,11141465.0,279000000.0,527.0,UD. Rian Mandala,0,0,0
1.0,38.0,24.0,3826313.0,43521044.0,3.0,424.0,1.0,2010.0,39694731.0,186000000.0,424.0,UD. Sella Sangga,1,0,10
1.0,96.0,16.0,1682990.0,37177137.0,1.0,888.0,0.0,2009.0,35494147.0,336000000.0,888.0,UD. Citra Anugerah Koko,1,0,10
4.0,63.0,29.0,4065886.0,35061368.0,3.0,508.0,1.0,2020.0,30995482.0,276000000.0,508.0,UD. Niken Jaladara,0,0,0
2.0,69.0,23.0,9668275.0,6952932.0,1.0,361.0,0.0,2018.0,-2715343.0,276000000.0,361.0,UD. Zidan Wicaksana,0,1,1
1.0,11.0,94.0,9021701.0,3479782.0,1.0,210.0,1.0,2014.0,-5541919.0,315000000.0,210.0,UD. Fanny Saputrautama,0,1,1
5.0,1.0,51.0,9663872.0,46683264.0,1.0,771.0,1.0,2006.0,37019392.0,156000000.0,771.0,UD. Vega Naraya,1,1,11
5.0,32.0,62.0,5540890.0,40096752.0,0.0,130.0,0.0,2008.0,34555862.0,282000000.0,130.0,UD. Thariq Harapan,1,1,11
4.0,14.0,60.0,2174675.0,44132974.0,1.0,569.0,1.0,2003.0,41958299.0,222000000.0,569.0,UD. Lea Trijaya,1,0,10
2.0,80.0,76.0,878269.0,17151975.0,4.0,355.0,1.0,2008.0,16273706.0,468000000.0,355.0,UD. Ina Permai,1,0,10
1.0,51.0,57.0,3151381.0,4000615.0,4.0,15.0,1.0,2021.0,849234.0,324000000.0,15.0,UD. Farid Harmoni Verdi,0,0,0
2.0,34.0,78.0,8307439.4,35863339.0,3.0,46.0,0.0,2000.0,26030594.0,336000000.0,46.0,UD. Intan Panembahan,1,1,11
4.0,94.0,89.0,3695696.0,1330143.0,2.0,500.0,0.0,2006.0,-2365553.0,549000000.0,500.0,UD. Ciko Widjaja,1,0,10
