nama_usaha,laba,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,omset,biaya_karyawan,jumlah_pelanggan,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
UD. Heri Mardika,31328272.2,5.0,-0.3702367726797314,-1.2491598061866291,-1.6617378144322414,1.0,2.0,1.6996236648993617,-1.187343372372649,0.5992694716509694,-1.1469366475790606,1.7004002630405048,1,0,10
UD. Andi Paseban,34837823.0,5.0,-0.4739694301954067,-0.6269730662354887,1.3784422002642105,0.0,2.0,0.7217860707487073,-0.7134287227387419,0.884612186214965,-0.7792945778240415,0.7219880876765575,0,0,00
UD. Zulkarnaen Bahari,-2501740.0,2.0,0.0101163048777448,0.3063070436912219,-0.9707878110921389,1.0,3.0,-0.8223531516690527,-0.2755755062611734,-1.6617990668956668,0.2255937461730102,-0.82305847701687,1,0,10
UD. Sekar Makmur,7391636.0,4.0,0.2175816199090955,0.2717411136939364,1.2402521995961897,1.0,4.0,-1.5645248508265637,1.725494308315464,-0.5796773778795347,0.3481411027580166,-1.5656662791815923,0,1,01
UD. Putra Senopati,1951442.0,4.0,1.0128653275292732,-0.4887093462463463,-0.4180278084200566,1.0,1.0,0.4861201757555639,0.2905211956067602,-1.2391147127808482,0.3726505740750178,0.4861837144773328,1,1,11
UD. Iqra Bagaskara Jafar,37054220.0,5.0,0.7362449074874723,-0.5924071362382031,-0.6944078097560977,1.0,2.0,0.3383893162076233,-0.4854270845806729,1.084642429369622,0.1030463895880039,0.3383660476957293,1,0,10
UD. Tami Resaputra,20709981.0,1.0,0.5633571449613467,0.8247959936505056,-0.1416478070840156,1.0,3.0,0.1273452311391367,-1.2227663556942094,-0.2087555985791494,0.9853873570000494,0.1271979522934385,1,0,10
UD. Elyas Dharma,33345055.0,1.0,-1.6496062153730606,0.4791366936776498,0.549302196256087,0.0,1.0,1.4006445443856723,0.6601521667519042,1.0437881292435274,-0.8283135204580441,1.401245461220593,0,1,01
UD. Qanita Mega,35966521.0,5.0,0.8054000124979225,-1.2837257361839147,-1.6617378144322414,0.0,3.0,-0.3475039602649579,-1.690066240382815,0.7761782390009245,-0.3381240941180188,-0.3479302623617157,1,0,10
UD. Thariq Arsana Budi,12200806.0,4.0,0.4250469349404462,-0.5578412062409175,-0.8325978104241182,1.0,1.0,1.5272709954267645,1.235820857054439,-0.3350956135054965,-0.0930293809480061,1.5279463184619673,1,1,11
UD. Khalid Ayodya,-2843627.0,5.0,-1.3384082428260349,-1.5602531761621992,-0.2798378077520361,1.0,2.0,0.0569972027829745,1.691197764295287,-1.3073804995125975,-2.053787086308107,0.0568085871593415,1,1,11
UD. Umar Buana,47129543.0,2.0,0.978287775024048,0.6865322736613633,0.4111121955880665,1.0,0.0,-0.7203485105526175,-1.5178594068798694,1.5957853943263376,1.1814631275360594,-0.7209938975724295,0,0,00
UD. Joko Sangga,41744172.8,4.0,1.393218405086749,-0.5924071362382031,0.549302196256087,0.0,4.0,0.8976561416391127,-1.715903690175803,1.2351813544956487,0.5687263446110279,0.8979615005117998,0,0,00
UD. Qanita Suci,31285308.0,4.0,0.0101163048777448,-1.5602531761621992,1.6548222016002512,1.0,0.0,1.2880876990158128,-0.8000071329882793,0.6176656089148006,-1.097917704945058,1.2886224770060375,0,0,00
UD. Amir Kusumah,27586355.0,4.0,-1.37298579533126,1.3087190136125038,0.1347321942520254,0.0,0.0,1.2107048678240344,0.4569640424992806,0.598968145102397,-0.0440104383140036,1.2111941753585311,0,1,01
UD. Yora Sulaksana,25936029.0,2.0,-1.5458735578573854,0.7556641336559344,0.1347321942520254,0.0,2.0,-0.8223531516690527,0.2551238381386598,0.4438539458611388,-0.5587093359710301,-0.82305847701687,0,1,01
UD. Amir Utama Yola,8022904.0,5.0,-1.3384082428260349,-1.1108960861974868,-0.9707878110921389,0.0,3.0,1.745349883330867,1.6855897293073474,-0.5428824261461568,-1.7351639591870909,1.7461533503776678,1,1,11
UD. Anisa Atma,24946376.0,5.0,1.0820204325397234,1.3432849436097891,-1.5235478137642209,0.0,4.0,0.6092292253788477,1.5712398494958235,0.627416626206167,1.720671496510087,0.6093651034620025,1,1,11
UD. Grego Jaya,31839778.0,4.0,-0.8889000602581082,-1.1108960861974868,-0.1416478070840156,1.0,0.0,1.0594566068582858,-0.9013694641825872,0.6372223853091398,-1.4165408320660744,1.0598570403202228,1,0,10
UD. Bayu Sukadarma,9790465.0,2.0,1.635261272623325,1.7235101735799307,1.2402521995961897,1.0,3.0,-1.3605155685936934,1.2097736413466984,-0.5099236283921503,2.3824272220691216,-1.3615371202927116,0,1,01
UD. Alvino Indah Vita,13291367.0,2.0,-0.8543225077528831,-0.8343686462192021,0.4111121955880665,1.0,4.0,-1.2655457303128743,-0.3078000169872886,-0.5553323486100072,-1.195955590213063,-1.2665114773616806,0,0,00
UD. Ulya Yudhistira,31272431.0,1.0,1.289485747571074,1.1704552936233614,1.2402521995961897,1.0,2.0,-0.1470120794498957,0.7405891581779107,0.9659365792658484,1.7451809678270886,-0.1473205717295395,0,1,01
UD. Chiko Anugerah,32801011.0,5.0,0.2521591724143206,-1.0417642262029156,0.6874921969241076,0.0,4.0,0.2750760906870773,-0.928020351781124,0.6998149617711209,-0.5587093359710301,0.2672727889102912,0,0,00
UD. Lutfi Mandiri,34435713.0,1.0,1.0128653275292732,1.3087190136125038,-0.9707878110921389,0.0,1.0,-0.5761350524224851,-0.8238816424062211,0.8350257569306477,1.6471430825590836,-0.5766956990475307,1,0,10
UD. Sella Mega Hilmiyah,31985197.0,4.0,-0.5085469827006319,1.1704552936233614,0.1347321942520254,0.0,2.0,1.0524218040226694,-1.0870265759995144,0.6117378527437014,0.4706884593430229,1.0528181038068132,0,0,00
UD. Febri Kusen,-2946244.0,4.0,-0.5085469827006319,-1.5948191061594847,1.1020621989281691,1.0,0.0,0.4931549785911801,1.0482015370297073,-1.438354757532702,-1.490069246017078,0.4932226509907425,0,1,01
UD. Uchie Baswara,4219779.0,5.0,-1.027210270279009,-0.9726323662083444,0.1347321942520254,0.0,1.0,-0.4108171857855039,1.7409309563562263,-0.8001727451467316,-1.4165408320660744,-0.4112806909824029,0,1,01
UD. Yolanda Sangga,23716302.0,5.0,1.4969510626024247,1.3432849436097891,-0.8325978104241182,0.0,3.0,-0.7871791374909716,0.716171746750235,0.3761966598074396,2.0147851523141025,-0.7878637944498215,1,1,11
UD. Opik Widjaja,-2871923.0,5.0,-0.0590388001327054,1.205021223620647,1.6548222016002512,0.0,0.0,-0.1364598751964714,0.6859610620224652,-1.5028318050073597,0.8138210577810405,-0.1367621669594249,0,1,01
UD. Yoga Sejahtera Kirana,30628939.0,2.0,1.1511755375501735,1.1013234336287905,-0.5562178090880772,1.0,1.0,-1.4378983997854715,-0.1482450334212307,0.6968541836079789,1.598124139925081,-1.438965421940218,1,0,10
UD. Budi Karang,31293247.8,1.0,0.3213142774247708,0.79023006365322,-0.003457806415995,0.0,2.0,-0.3369517560115336,-0.2330647779561613,0.6870537084636553,0.7893115864640393,-0.3373718575916012,0,0,00
UD. Weni Mahendra Iqbal,23015414.0,4.0,0.3904693824352211,-1.4219894561730568,-0.6944078097560977,1.0,1.0,0.8659995288788397,-1.6903122485760322,-0.1363106232725179,-0.730275635190039,0.8662862862014562,1,0,10
UD. Zainab Sangga,19711768.0,1.0,-1.0963653752894589,0.3063070436912219,0.8256821975921281,1.0,1.0,-1.349963364340269,1.57347991517186,0.259055030550527,-0.5587093359710301,-1.350978715522597,0,1,01
UD. Halimah Kelana Esa,36786549.4,2.0,-1.37298579533126,-0.5924071362382031,-0.003457806415995,1.0,0.0,0.4439113587418666,0.2458070099877977,1.239089581670996,-1.392031360749073,0.4439500953968747,1,1,11
UD. Jodi Nawasena,9365373.0,1.0,0.943710222518823,-1.491121316167628,-1.1089778117601592,0.6,1.0,0.3067327034473503,-0.2861146876220837,-0.8277562069932248,-0.3871430367520213,0.3066908333853856,1,0,10
UD. Santi Panji,7778827.6,4.0,1.7044163776337755,-0.5924071362382031,0.1347321942520254,0.0,4.0,0.3053257428802272,1.185407481625943,-0.6819343774325762,0.7893115864640393,-0.1860347225532928,0,1,01
UD. Qayla Baswara,13946477.0,1.0,1.0128653275292732,0.548268553672221,0.8256821975921281,1.0,2.4,0.8308255147007586,-0.3165087802439039,-0.5108540278311141,1.1079347135850557,0.8310916036344078,0,0,00
UD. Rafa Pancasila,24746374.6,1.0,-1.6496062153730606,0.7556641336559344,-0.8325978104241182,0.0,4.0,1.7383150804952507,0.7415750213688841,0.4018883235519294,-0.632237749922034,1.739114413864258,1,1,11
UD. Joko Lestari Tami,22811176.0,2.0,0.2175816199090955,1.619812383588074,-1.6617378144322414,1.0,1.0,0.1062408226322881,0.943983387509078,0.3562703585715613,1.3040104841210658,0.1060811427532094,1,1,11
UD. Melati Prima,14322601.0,2.0,1.220330642560624,0.3063070436912219,0.549302196256087,0.0,2.8,0.1449322382281773,-0.4901850734009776,-0.5177790431312859,1.0834252422680544,0.1447952935769627,0,0,00
UD. Eni Wiratama,31631420.0,4.0,0.6325122499717969,-0.5232752762436319,-0.2798378077520361,1.0,2.0,0.4614983658309071,-0.2217740269216274,0.7533311063292927,0.0785369182710026,0.4615474366803989,1,0,10
UD. Pandu Wetan,36817505.0,4.0,0.079271409888195,1.4815486635989317,-0.4180278084200566,0.0,2.0,0.9152431487281532,1.681771111058167,1.485042427635347,1.1079347135850557,0.915558841795324,1,1,11
UD. Wira Cempaka Yani,45770115.0,2.0,0.5287795924561216,-0.6269730662354887,0.1347321942520254,1.0,1.0,1.006695585591164,-0.4391083544514854,1.70761551789622,-0.0685199096310049,1.0070650164696502,0,0,00
UD. Asep Citra,10440598.0,1.0,0.611765718468662,-1.6985168961513415,-0.2798378077520361,1.0,4.0,0.7393730778377477,1.565419852091407,-0.395675847155489,-2.1518249715761124,0.7395854289600817,1,1,11
UD. Rizki Jati,37822006.0,5.0,0.3904693824352211,1.5506805235935028,1.1020621989281691,0.0,1.0,1.478027375577451,0.2800241138622486,1.2860461495091795,1.3775388980720695,1.4786737628680997,0,1,01
UD. Silvi Kamajaya,8860820.0,5.0,-0.1973490101536058,0.0643455337102229,1.1020621989281691,0.0,2.0,0.2891456963583098,0.4632171168271735,-0.7190944859350098,-0.0930293809480061,0.2890934921018614,0,1,01
UD. Xenia Warna,12594013.0,1.0,0.2175816199090955,-0.5232752762436319,1.3784422002642105,0.0,4.0,0.9609693671596586,-0.589848410510879,-0.6587430829209219,-0.2155767375330124,0.9613119291324872,0,0,00
UD. Isna Makmur,36745476.0,2.0,-1.6841837678782858,-0.350445626257204,0.272922194920046,1.0,2.0,1.5448580025158047,0.2772554234376919,1.209668781722978,-1.4410503033830755,1.5455436597454917,0,1,01
UD. Anisa Sahaja Hesti,34631879.0,4.0,0.1484265148986452,-0.2121819062680617,-0.5562178090880772,1.0,4.0,0.524811591351453,0.3841071785267809,1.0813236101684054,-0.0440104383140036,0.5248978653010862,1,1,11
UD. Fatimah Dharma,-481206.0,5.0,-1.0963653752894589,-0.3850115562544896,-0.8325978104241182,1.0,0.0,1.7031410663171698,0.8606755683282952,-1.3007753398426616,-1.0488987623110555,1.7039197312972096,1,1,11
UD. Desi Ratu,-1308032.0,2.0,0.3558918299299959,-1.0417642262029156,-0.8325978104241182,1.0,1.0,-0.4846826155594742,0.216063447960244,-1.483083115234879,-0.4851809220200264,-0.4851895243732047,1,1,11
UD. Fahmi Ratu,25599981.0,1.0,-0.9234776127633332,1.619812383588074,-0.2798378077520361,0.0,4.0,0.9046909444747288,1.222875408053622,0.6064221903425339,0.4951979306600241,0.9050004370252096,1,1,11
UD. Qais Warna,-2644290.0,1.0,-1.5804511103626104,1.2741530836152182,-0.5562178090880772,0.0,4.0,0.6021944225432315,-0.373464436060771,-1.690680832608677,-0.2155767375330124,0.6023261669485928,1,0,10
UD. Lono Cahyaningrat,18003445.0,4.0,-0.8543225077528831,-1.6293850361567703,1.5166322009322308,0.0,0.0,-1.0931930608402771,-0.4626724249589388,-0.253158534881313,-1.759673430504092,-1.0940575327831432,0,0,00
UD. Vega Wangi,4423328.0,2.0,1.4277959575919743,0.0989114637075085,-1.6617378144322414,1.0,3.0,1.2458788820021154,0.1126071184546223,-1.099203026195801,1.0834252422680544,1.2463888579255795,1,1,11
UD. Bagir Satriya,39554251.0,4.0,-0.543124535205857,-1.3182916661812003,0.1347321942520254,1.0,0.0,0.0675494070363989,1.3906705678415956,1.6218315060170203,-1.3185029467980691,0.0673669919294561,0,1,01
UD. Widya Kayastha,14921123.0,5.0,-1.0963653752894589,-1.4565553861703424,-1.1089778117601592,0.8,4.0,-1.128367075018358,-0.7488469469732312,-0.525390973055863,-1.8086923731380944,-1.1292522153501916,1,0,10
UD. Zidan Nirmala,2917717.0,2.0,-0.6814347452267575,0.4791366936776498,0.6874921969241076,1.0,3.0,0.1238278297213286,-0.3293711282627855,-1.290336210229596,-0.1420483235820087,0.1236784840367336,0,0,00
UD. Elsa Adiwarna,41398084.0,5.0,1.1165979850449486,-0.3158796962599184,-0.4180278084200566,0.0,2.0,0.5142593870980288,1.218601015696472,1.7186198901791936,0.5687263446110279,0.5143394605309716,1,1,11
UD. Carissa Sumringah,4838468.0,4.0,-0.2319265626588309,-1.352857596178486,0.8256821975921281,1.0,1.2,0.4474287601596747,-1.6046691819777896,-1.4004450314298915,-1.1224271762620592,0.4474695636535795,0,0,00
UD. Iman Manik Melati,9638135.0,5.0,-1.0963653752894589,-0.8343686462192021,-0.2798378077520361,1.0,3.0,0.9011735430569208,-1.550213145124148,-1.0821552142737,-1.3675218894320718,0.9014809687685048,1,0,10
UD. Odie Wirajaya,41940693.0,5.0,1.1511755375501735,1.2741530836152182,0.6874921969241076,1.0,2.0,-1.6735642947786151,-0.6921230220883677,1.3891294192894037,1.720671496510087,-1.674769795139443,0,0,00
UD. Hanafi Utamaindah,15946567.0,1.0,1.0474428800344984,-0.4195774862517751,0.272922194920046,1.0,4.0,-1.6102510692580692,0.8861850071969933,-0.1384837393330085,0.4461789880260216,-1.6114193665187555,0,1,01
UD. Heri Bersemi,-690878.0,4.0,-1.3384082428260349,-1.5602531761621992,-1.2471678124281798,1.0,3.0,0.039410195693934,0.8525463154434997,-1.317111790025007,-2.053787086308107,0.0392112458758173,1,1,11
UD. Lono Prajurit,15020892.0,1.0,-0.543124535205857,-0.6269730662354887,-1.6617378144322414,1.0,0.0,-0.3650909673539985,-1.716628535745104,-0.7046115075412654,-0.8283135204580441,-0.3655276036452399,1,0,10
UD. Wenda Alam Rizki,20827733.0,4.0,1.3586408525815243,0.6519663436640778,1.2402521995961897,1.0,1.0,-0.8012487431622041,-1.6212681455147793,-0.2771513002408889,1.4265578407060722,-0.8019416674766409,0,0,00
UD. Shinta Wangi,25734875.0,5.0,0.2521591724143206,-1.2145938761893436,-0.4180278084200566,1.0,0.0,-0.6640700878676878,-1.18465046125761,0.1525975656824422,-0.6812566925560365,-0.6646824054651519,1,0,10
UD. Lintang Rejo,-963727.0,4.0,0.7362449074874723,0.3754389036857931,-0.1416478070840156,1.0,0.0,1.5976190237829264,0.0476199540797291,-1.4912428155394304,0.7893115864640393,0.2855740238451566,1,1,11
UD. Erni Pancasila,39245160.0,4.0,-0.8889000602581082,0.0643455337102229,1.5166322009322308,0.0,1.0,-0.2349471148950984,-0.7144383813650711,1.1949270302609831,-0.5832188072880314,-0.2353072781471606,0,0,00
UD. Nara Gandewa,35644633.0,2.0,-0.8889000602581082,1.2741530836152182,-0.8325978104241182,0.0,0.0,-1.5821118579156044,0.7856859011806708,1.2299587602194904,0.2746126888070128,-1.5832636204651167,1,1,11
UD. Oki Prana,323562.0,1.0,1.220330642560624,-0.765236786224631,-1.6617378144322414,0.0,4.0,-0.8680793701005581,0.2790895023781956,-1.3560034165504156,0.3236316314410153,-0.868811564354033,1,1,11
UD. Berlian Dwijaputra,29631324.0,5.0,-1.3038306903208094,-1.0763301562002012,-0.1416478070840156,0.0,0.0,-1.539903040901907,0.9186932327292744,0.8319016692188521,-1.6861450165530882,-1.5410300013846585,1,1,11
UD. Made Alam,3943186.0,5.0,-0.3010816676692812,0.133477393704794,-1.1089778117601592,1.0,4.0,0.2715586892692692,0.329692875205917,-1.0912522183898508,-0.1175388522650074,0.2714961508183372,1,1,11
UD. Gani Tirtaatmaja,28024057.0,2.0,-1.2346755853103593,1.066757503631505,0.1347321942520254,0.0,0.0,-1.4836246182169772,1.56611577705466,0.8432616871453128,-0.1175388522650074,-1.4847185092773811,0,1,01
UD. Elva Suci,29070363.0,6.0,-0.9580551652685584,-1.2145938761893436,0.549302196256087,1.0,4.0,-0.73441811622385,0.9089059871256084,0.7904968510542855,-1.5390881886510808,-0.7350717705992488,0,1,01
UD. Eka Agung,-1010159.0,2.0,-0.7851674027424328,-1.2837257361839147,-0.5562178090880772,0.0,3.0,-0.4178519886211201,1.404439338905724,-1.2333942286943644,-1.4655597747000768,-0.4183196274958126,1,1,11
UD. Zahra Wacana,17275241.0,4.0,-1.3038306903208094,1.2741530836152182,0.272922194920046,0.0,4.0,-0.0203856284088038,-0.0707656315681442,-0.2290400817586664,-0.0195009669970023,-0.020619714488165,0,0,00
UD. Uli Trisaktiatma,-3184063.0,4.0,1.566106167612875,1.1013234336287905,-0.4180278084200566,1.0,1.0,-0.8188357502512446,-0.263693896262573,-1.7075840049693518,1.892237795729096,-0.8195390087601652,1,0,10
UD. Riyan Sudarsana,7968044.0,2.0,0.8399775650031476,-0.9380664362110588,1.5166322009322308,1.0,0.0,-0.6500004821964553,0.2309908736843914,-0.8266849724430625,-0.0685199096310049,-0.6506045324383325,0,1,01
UD. Viera Utama,33510669.0,1.0,-0.2319265626588309,1.032191573634219,1.1020621989281691,0.0,3.0,-1.2866501388197231,-0.1774969451459707,0.8942505495079288,0.5687263446110279,-1.2876282869019098,0,0,00
UD. Vega Sangkala,33440768.0,5.0,0.943710222518823,0.4100048336830787,-0.4180278084200566,0.0,0.0,0.9785563742486992,0.2937632321530876,0.9800198367556924,0.960877885683048,0.9789092704160112,1,1,11
UD. Bagir Trisaktiatma,25447341.0,5.0,0.0446938573829699,1.1704552936233614,-1.2471678124281798,0.0,4.0,-1.487142019634785,0.4865798413431544,0.4539682176964471,0.862840000415043,-1.488237977534086,1,1,11
UD. Laila Kencana,25208431.0,1.0,-0.543124535205857,-0.8689345762164877,-1.2471678124281798,1.0,0.0,1.5237535940089562,-0.4213386554949885,0.262407455728753,-0.9998798196770528,1.5244268502052625,1,0,10
UD. Gema Madani,-2633505.0,5.0,-0.1281939051431556,-0.6269730662354887,0.272922194920046,0.0,2.0,0.4474287601596747,1.2861460063303072,-1.370529018877264,-0.5341998646540289,0.4474695636535795,0,1,01
UD. Pipit Gandewa Nando,26326699.0,1.0,-0.543124535205857,-1.00719829620563,0.272922194920046,1.0,3.0,-0.4037823829498877,1.3606158347363118,0.6841296361999303,-1.097917704945058,-0.4042417544689933,0,1,01
UD. Ismail Sangkala,17426142.0,1.0,-0.0244612476274802,-1.6985168961513415,1.6548222016002512,1.0,2.0,1.4041619458034804,1.358888286129478,0.0567281676085504,-1.2204650615300645,1.4047649294772977,0,1,01
UD. Deni Pagi,-3330701.0,4.0,1.254908195065849,-0.765236786224631,-0.1416478070840156,1.0,0.0,-1.5223160338128665,1.3969994214790062,-1.3983146802080693,0.3481411027580166,-1.5234326601011343,1,1,11
UD. Clarissa Gita,28150772.0,5.0,-0.3702367726797314,1.4124168036043605,0.549302196256087,1.0,4.0,-1.5223160338128665,-0.1118837777794085,0.5292581467926286,0.7402926438300368,-1.5234326601011343,0,0,00
UD. Hana Atma,4351781.0,4.0,0.909132670013598,1.4124168036043605,-0.4180278084200566,1.0,3.0,-1.2409239203882176,0.6632301978360869,-0.9982763160723002,1.6471430825590836,-1.2418751995647468,1,1,11
UD. Elyas Tirta,5151669.0,5.0,0.667089802477022,1.7235101735799307,-0.1416478070840156,0.0,3.0,-1.2233369132991772,0.765545444695491,-0.9222314149643108,1.696162025193086,-1.2242778582812224,1,1,11
UD. Harun Jayengprana,46553556.0,2.0,1.4623735100971995,-1.3182916661812003,-1.3853578130962003,1.0,4.0,-0.0970649793170206,-1.1909229380174085,1.6181244215342554,0.1030463895880039,-0.7632275166528876,1,0,10
UD. Widya Pelangi,37752859.0,1.0,-0.3010816676692812,0.9976256436369336,-0.4180278084200566,0.0,3.0,0.9117257473103452,0.0673119581293566,1.240238102923002,0.4951979306600241,0.9120393735386192,1,1,11
UD. Laras Sangkala,23664171.0,2.0,-1.2346755853103593,-1.0417642262029156,1.1020621989281691,0.0,4.0,1.5624450096048452,1.5564445799588065,0.534234367690167,-1.6126166026020845,1.563141001029016,0,1,01
UD. Habib Cahyaningrat,24982711.0,5.0,0.3213142774247708,1.1358893636260758,0.9638721982601486,0.0,2.0,0.7464078806733639,-0.9804640269709038,0.1389011925996195,1.034406299634052,0.7466243654734914,0,0,00
UD. Willy Mandiri,15265309.0,5.0,0.2521591724143206,0.0297796037129373,0.549302196256087,0.0,0.0,-1.2338891175526014,0.1068650968614486,-0.3364603543454305,0.201084274856009,-1.234836263051337,0,1,01
UD. Berlian Bijaksana,26503872.0,2.0,0.6325122499717969,-0.8343686462192021,1.3784422002642105,0.0,3.0,-1.022845032484115,-1.6165826412514048,0.123650208429399,-0.1420483235820087,-1.0236681676490462,0,0,00
UD. Oki Permai,20655909.0,4.0,-0.6122796402163072,1.205021223620647,1.5166322009322308,1.0,3.0,1.4182315514747128,0.0063216947270022,0.0239728374889319,0.4216695167090203,1.418842802504117,0,1,01
UD. Thariq Wira,10372258.0,4.0,-0.3702367726797314,-0.2467478362653473,0.4111121955880665,1.0,3.0,0.6725424508993937,-0.9531691982832762,-0.8851929784163745,-0.4361619793860238,0.6727155320826896,0,0,00
